day,run_id,n_students,n_teachers,class_size_cap,teacher_time_budget,alpha,forgetting,n_days,seed,teacher_skill_mean,teacher_skill_sd,inc_c0,inc_c_class,inc_c_B,base_loss,max_loss,agency_amp_min,agency_amp_max,beta_success,gamma_failure,success_eps,K_mean,K_p10,K_p50,K_p90,A_mean,A_p10,A_p50,A_p90,incidents_total,time_lost_mean
22,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7318361159395875,0.6135676484742811,0.7327868143348999,0.845726987930804,0.6602002629045136,0.4141319402896088,0.6476089004749082,0.9463405678558692,49,0.27366666666666667
23,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7426890607284258,0.6321454486369508,0.7437198430758277,0.850340909509658,0.6696169295711804,0.4241319402896088,0.6576089004749082,0.9563405678558692,36,0.20500000000000004
24,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7518611744299801,0.6452315093839689,0.7520164572797974,0.855961051399155,0.679033596237847,0.43413194028960883,0.6676089004749082,0.9663405678558692,48,0.27366666666666667
25,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7612690749880391,0.6608340312528218,0.762199531058561,0.8612872365254232,0.6884502629045137,0.44413194028960884,0.6776089004749082,0.9763405678558692,42,0.23933333333333331
26,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7708393345625247,0.672738647180609,0.7704393658093112,0.8660298028112962,0.6977438231963728,0.45413194028960885,0.6876089004749082,0.9863405678558692,35,0.1996666666666667
27,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7791428154203852,0.6847098532747746,0.7800784366363778,0.8700162316005591,0.7069104898630395,0.46413194028960886,0.6976089004749082,0.9963405678558692,48,0.27466666666666667
28,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7870663861545936,0.6979047289113686,0.7884947997481075,0.8744016045423795,0.7158616044600891,0.47413194028960887,0.7076089004749082,1.0,49,0.2743333333333334
29,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7948658665253674,0.7091501369121432,0.7968487973386161,0.8794777342863008,0.7246355831484884,0.4841319402896089,0.7176089004749082,1.0,44,0.25166666666666665
30,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8023071910657185,0.7236483792544691,0.8043768186881748,0.8830337683410495,0.7333855831484882,0.4941319402896089,0.7276089004749082,1.0,47,0.269
31,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8096823053199673,0.7360092129263988,0.8116362744074906,0.8858979888222014,0.7421355831484884,0.5041319402896088,0.7376089004749082,1.0,42,0.2403333333333334
32,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8163996073420898,0.7449663350806675,0.818757909341485,0.8895019216162535,0.7508855831484882,0.5141319402896088,0.7476089004749082,1.0,48,0.26966666666666667
33,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8232800225986978,0.7511395070202233,0.8246349519461904,0.8936703002597586,0.7596021017586987,0.5241319402896089,0.7576089004749083,1.0,41,0.23433333333333337
34,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8294101096540781,0.7583499743713781,0.8312880277535959,0.8964405645207969,0.7682269808864833,0.5341319402896089,0.7676089004749083,1.0,49,0.27466666666666667
35,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8351184975087416,0.768745487268086,0.8366628336539028,0.8997391767214384,0.7766014278405109,0.5441319402896089,0.7776089004749083,1.0,52,0.2916666666666667
36,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8413989079758878,0.7778124726307487,0.8428241391592193,0.903529795897358,0.785101427840511,0.5541319402896089,0.7876089004749083,1.0,37,0.21233333333333335
37,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8468642285746733,0.7857156382166561,0.8486887425347778,0.907179539263228,0.793588196724201,0.5641319402896089,0.7976089004749083,1.0,47,0.26866666666666666
38,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8515627284136599,0.7921189549395018,0.8533626501307505,0.9088339468716199,0.801980066903411,0.5741319402896089,0.8076089004749083,1.0,58,0.3263333333333333
39,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8570088032449757,0.8011080137848287,0.858952619212533,0.9114582939547893,0.8102776553227955,0.5841319402896089,0.8176089004749083,1.0,40,0.22899999999999998
40,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8616703679009874,0.808016460825067,0.8630137216319298,0.9146685384435037,0.8182990754171161,0.5941319402896089,0.8276089004749083,1.0,50,0.28633333333333333
41,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8662191196488368,0.8141750977778155,0.8680605527037268,0.9169163046640493,0.8259393169523755,0.6041319402896089,0.8376089004749083,1.0,48,0.2743333333333334
42,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8706488116936218,0.8205947841151865,0.8727911756315951,0.919098054200131,0.833503208026172,0.6141319402896089,0.8476089004749083,1.0,46,0.263
43,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8745435706299429,0.8264664585461758,0.877110532477166,0.9207199489690453,0.8410032080261719,0.6241319402896089,0.8576089004749083,1.0,55,0.314
44,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8790967693447648,0.8318332648465091,0.8813113621535358,0.9230689553144258,0.8484109872421738,0.634131940289609,0.8676089004749084,1.0,37,0.21233333333333332
45,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8834335535549099,0.837823145251906,0.8856500647025896,0.9258300676521364,0.8555604072837524,0.644131940289609,0.8776089004749084,1.0,36,0.2056666666666667
46,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8873568107253623,0.8445012139839255,0.8894399559760141,0.9279180146212086,0.8622438036838251,0.646426076365037,0.8876089004749084,1.0,43,0.24500000000000002
47,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8913076238767786,0.8506528037289778,0.8926476636346404,0.930879960836951,0.8689104703504917,0.656426076365037,0.8976089004749084,1.0,36,0.206
48,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8945401790463798,0.854364871090711,0.8961452902106719,0.9316226616438394,0.8754283088606309,0.6651944109331344,0.9076089004749084,1.0,50,0.28666666666666674
49,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8979347685588404,0.8602526494453779,0.8992268829592851,0.9332018152488666,0.8818812351125921,0.6751944109331344,0.9176089004749084,1.0,43,0.24600000000000002
50,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9009126076045525,0.8644860441842425,0.902840377938295,0.9344609427199847,0.8882188155183499,0.6851944109331344,0.9276089004749084,1.0,49,0.2796666666666667
51,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9038068782983805,0.8696159261875621,0.9064986536985332,0.9357841355100714,0.8944604130075254,0.6951944109331344,0.9376089004749084,1.0,51,0.274
52,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9066166523011947,0.8742010336554343,0.9088387196836947,0.9373749604479095,0.9002107180594386,0.7051944109331344,0.9476089004749084,1.0,47,0.268
53,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9094204858767554,0.8779805371719965,0.911613383253326,0.938257852889008,0.9058458116613731,0.7151944109331344,0.9576089004749084,1.0,44,0.2516666666666667
54,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9117211474099703,0.881736324936688,0.9136011338546892,0.9398130913568509,0.9112516654556082,0.7251944109331344,0.9676089004749084,1.0,54,0.3086666666666667
55,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9142971080632639,0.884739686614569,0.9162719357287544,0.9409590535417589,0.9165849987889415,0.7351944109331344,0.9776089004749084,1.0,43,0.24533333333333332
56,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9164572802031465,0.8888881287221301,0.9190888348291015,0.9416299257890474,0.9217746763510751,0.7451944109331344,0.9876089004749085,1.0,52,0.29733333333333334
57,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9187620680422474,0.8928603571515034,0.9207930697205182,0.9425561782435996,0.9267049148585634,0.7551944109331344,0.993623621166392,1.0,46,0.25733333333333336
58,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9208924884328487,0.8962499129420057,0.92272771927032,0.9440162119357771,0.931568803764199,0.7651944109331345,1.0,1.0,47,0.268
59,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9227759367646725,0.8992392011865543,0.9246242102357528,0.9450848915499361,0.9359007104947027,0.7751944109331345,1.0,1.0,52,0.29733333333333334
60,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9246194082384279,0.9015174336940119,0.9266187963044895,0.9463503212770839,0.9401813281127415,0.7851944109331345,1.0,1.0,49,0.281
61,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.926257928275092,0.9049320158608641,0.9280649002005801,0.9469752427687493,0.9440814299422736,0.7951944109331345,1.0,1.0,55,0.30833333333333335
62,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9278889859686966,0.9071304356751323,0.92932170413041,0.9475431821238506,0.9479313325353204,0.8051944109331345,1.0,1.0,55,0.3036666666666667
63,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9295542726598053,0.9100818814263031,0.9310591592522572,0.9484994554080616,0.9514299963022489,0.8151944109331345,1.0,1.0,49,0.28
64,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9311436655396161,0.912377185901407,0.932637708344029,0.9491223917048055,0.9552623079501422,0.8251944109331345,1.0,1.0,48,0.26733333333333337
65,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9324953673144781,0.9152081787392846,0.9344277110324498,0.9495222488673418,0.9585864693783788,0.8351944109331345,1.0,1.0,56,0.3203333333333333
66,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.933936133885559,0.9164598912976291,0.9355417919468774,0.95026065402069,0.962136441559699,0.8451944109331345,1.0,1.0,50,0.2803333333333333
67,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9352363412999586,0.917786691736744,0.936842493974594,0.950758300350425,0.9653697748930324,0.8551944109331345,1.0,1.0,52,0.297
68,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9365841944138583,0.9205865221245223,0.9385458177118315,0.9514504660578325,0.9683897631290131,0.8651944109331345,1.0,1.0,49,0.2743333333333334
69,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.937888240806634,0.922566122752766,0.9393793458464021,0.9514286924239561,0.97081269325816,0.8751944109331345,1.0,1.0,47,0.268
70,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9392820025540528,0.9250210062060845,0.9412542265551553,0.9520633128456997,0.9733676786579387,0.8851944109331346,1.0,1.0,41,0.2336666666666667
71,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9406462999274846,0.9274066511947622,0.942722319641668,0.9534219788491529,0.9756676786579387,0.8951944109331346,1.0,1.0,39,0.22233333333333333
72,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9417032290153861,0.9288625232871469,0.9438385664438809,0.9536913289358377,0.9780634657527963,0.9051944109331346,1.0,1.0,49,0.2800000000000001
73,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9429901153473353,0.9306790843613852,0.9450711686295299,0.9543442699736874,0.9801132085170626,0.9151944109331346,1.0,1.0,37,0.212
74,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9439205539126474,0.9322307489718175,0.9455928250699438,0.9546293935503647,0.9819632085170624,0.9251944109331346,1.0,1.0,50,0.28633333333333333
75,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9447616548811429,0.9335737833086853,0.9466586534260715,0.9551220479417866,0.9834586273935721,0.9351944109331346,1.0,1.0,51,0.29233333333333333
76,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9457924887658912,0.9349773523735583,0.9473905102719051,0.9557504030361289,0.985655975433002,0.9451944109331346,1.0,1.0,41,0.23433333333333334
77,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9464782491917793,0.9361328140754839,0.9478908274145483,0.9559875898190208,0.9871924524015244,0.9551944109331346,1.0,1.0,56,0.30866666666666664
78,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9473260341762884,0.9373926148325552,0.9484604529158858,0.9562466664047439,0.9886424524015245,0.9651944109331346,1.0,1.0,45,0.257
79,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9480037714532366,0.9390295651834789,0.9490425496308053,0.9566677788888021,0.9899536006474148,0.9751944109331346,1.0,1.0,51,0.2916666666666667
80,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9488049544784682,0.9394490155129374,0.9499555899525841,0.9570613334114805,0.9907777221189782,0.9851944109331346,1.0,1.0,45,0.2566666666666667
81,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9494800556684836,0.9409612973384138,0.9506808085743261,0.9572095984017763,0.9924947524171581,0.9927899769084498,1.0,1.0,48,0.27366666666666667
82,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9502580343828609,0.9422307729825213,0.951337247797772,0.9572890483535317,0.9933224891391517,0.9937899769084498,1.0,1.0,42,0.23966666666666667
83,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9509837309000404,0.9433171063275971,0.9516125493807783,0.9573154162550274,0.993556657730114,0.9934,1.0,1.0,44,0.247
84,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9516666409080737,0.944519059357161,0.9522912093019836,0.957809756630901,0.9953589644090878,0.998,1.0,1.0,42,0.23966666666666672
85,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9521236525911732,0.9454117954818357,0.9528749991503187,0.95786965100941,0.9948829480858715,0.994,1.0,1.0,54,0.298
86,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9527457555728799,0.946279903313966,0.9535574346251596,0.958267287079182,0.9964289732281079,0.994770993028412,1.0,1.0,42,0.23933333333333334
87,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9533234070229617,0.9471358387058625,0.9541389650793073,0.958545445548588,0.9969218344037707,0.9994,1.0,1.0,42,0.24033333333333337
88,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9537451964242668,0.9477936320609563,0.9542347243089111,0.9587232103159214,0.9959885010704373,0.994,1.0,1.0,50,0.286
89,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9541805554892409,0.9483830636644435,0.9549141655253373,0.9589581715496255,0.9963385010704374,0.988,1.0,1.0,48,0.2743333333333334
90,33,120,6,18,30.0,0.05,0.002,90,18003,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9544859310990397,0.9491089218576367,0.9553442040165044,0.9588759618158417,0.9958522086516918,0.988,1.0,1.0,56,0.309
1,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.42144052567037626,0.16453534068434875,0.3995212471023623,0.7132870935879915,0.46801437967981474,0.19833685817546626,0.467198656650584,0.7153408903747104,45,0.2566666666666667
2,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.4432124816631051,0.19822109454267003,0.4205834555034946,0.7231759300954558,0.47801437967981475,0.20833685817546627,0.47719865665058403,0.7253408903747104,50,0.28633333333333333
3,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.4638283720082553,0.23096895565176018,0.44094702740144154,0.7310310979526362,0.4880143796798147,0.21833685817546628,0.48719865665058404,0.7353408903747104,54,0.2973333333333334
4,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.48445942261072816,0.2667949590648186,0.46268605143110564,0.7381385716029887,0.4979468372438042,0.22833685817546628,0.49719865665058405,0.7453408903747104,49,0.2806666666666667
5,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5037366591124003,0.2881660415467022,0.483214045099435,0.7442936002521437,0.5077801705771374,0.2383368581754663,0.507198656650584,0.7553408903747104,52,0.29733333333333334
6,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5226808140433347,0.32247569641473656,0.5032248856321154,0.7534751797334996,0.5176135039104709,0.2483368581754663,0.517198656650584,0.7653408903747104,50,0.286
7,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5411354909391135,0.35832769083113564,0.5210476092781249,0.7627660943552877,0.5274202767929446,0.2583368581754663,0.527198656650584,0.7753408903747104,49,0.2753333333333333
8,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.559714319685073,0.38147758204529647,0.5379593664692659,0.7736449931153488,0.5371702767929446,0.2683368581754663,0.537198656650584,0.7853408903747104,46,0.264
9,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5781777372182771,0.40147041343852335,0.555335742214137,0.7860489433883834,0.5468935741048727,0.27833685817546633,0.547198656650584,0.7953408903747105,40,0.22933333333333333
10,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5934581826020568,0.42174919729261173,0.5765460062307005,0.7938938746764316,0.5565602407715394,0.28833685817546634,0.557198656650584,0.8053408903747105,56,0.32066666666666666
11,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6102454443589476,0.4504090897807931,0.5936476582960943,0.8016588116891348,0.5662269074382061,0.29833685817546635,0.567198656650584,0.8153408903747105,43,0.24633333333333335
12,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6260461869556041,0.47313666503343316,0.6108613589673932,0.8109064803429629,0.5758935741048729,0.30833685817546636,0.577198656650584,0.8253408903747105,44,0.252
13,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6406841341205687,0.4959998641825513,0.6278869697341591,0.8179654870460799,0.5855478838252929,0.31833685817546636,0.587198656650584,0.8353408903747105,48,0.2743333333333334
14,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6545079381678529,0.516314492870629,0.6404283650433684,0.8226149406992228,0.5951312171586263,0.3283368581754664,0.597198656650584,0.8453408903747105,50,0.28500000000000003
15,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6682551180122641,0.5396335780954248,0.6534202244859518,0.8293219352974978,0.6047119963821614,0.3383368581754664,0.607198656650584,0.8553408903747105,45,0.25566666666666665
16,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6823179020645951,0.5551419050668395,0.6690702335578722,0.8379686606583073,0.6141584120503243,0.3483368581754664,0.617198656650584,0.8653408903747105,39,0.22366666666666662
17,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6950988286693378,0.5721601487121911,0.6829685764390653,0.8422685944749659,0.6235750787169909,0.3583368581754664,0.627198656650584,0.8753408903747105,45,0.257
18,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7065291183999959,0.5883578139550407,0.6945647195871467,0.8467651152305585,0.6329830207297775,0.3683368581754664,0.6371986566505841,0.8853408903747105,53,0.29633333333333334
19,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.717228213709145,0.6015596237740746,0.7061902409867262,0.8521536102682293,0.6423163540631108,0.3783368581754664,0.6471986566505841,0.8953408903747105,55,0.31466666666666665
20,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7284013465787116,0.6187464036992265,0.7209873344825399,0.8557904879880226,0.6516496873964442,0.3883368581754664,0.6571986566505841,0.9053408903747105,51,0.2733333333333334
21,34,120,6,18,30.0,0.05,0.002,90,18004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7392803974485367,0.630548852626931,0.7328985042241261,0.861302395340481,0.6609830207297773,0.39833685817546644,0.6671986566505841,0.9153408903747106,44,0.251
